Alcaldía,Fecha,Predicción de Delitos
AZCAPOTZALCO,2024-05-19,37
AZCAPOTZALCO,2024-05-20,37
AZCAPOTZALCO,2024-05-21,37
AZCAPOTZALCO,2024-05-22,37
AZCAPOTZALCO,2024-05-23,37
AZCAPOTZALCO,2024-05-24,37
AZCAPOTZALCO,2024-05-25,37
AZCAPOTZALCO,2024-05-26,37
AZCAPOTZALCO,2024-05-27,37
AZCAPOTZALCO,2024-05-28,37
AZCAPOTZALCO,2024-05-29,37
AZCAPOTZALCO,2024-05-30,37
AZCAPOTZALCO,2024-05-31,37
AZCAPOTZALCO,2024-06-01,38
AZCAPOTZALCO,2024-06-02,38
AZCAPOTZALCO,2024-06-03,38
AZCAPOTZALCO,2024-06-04,38
AZCAPOTZALCO,2024-06-05,38
AZCAPOTZALCO,2024-06-06,38
AZCAPOTZALCO,2024-06-07,38
AZCAPOTZALCO,2024-06-08,38
AZCAPOTZALCO,2024-06-09,38
AZCAPOTZALCO,2024-06-10,38
AZCAPOTZALCO,2024-06-11,38
AZCAPOTZALCO,2024-06-12,38
AZCAPOTZALCO,2024-06-13,38
AZCAPOTZALCO,2024-06-14,38
AZCAPOTZALCO,2024-06-15,38
AZCAPOTZALCO,2024-06-16,38
AZCAPOTZALCO,2024-06-17,38
AZCAPOTZALCO,2024-06-18,38
AZCAPOTZALCO,2024-06-19,38
AZCAPOTZALCO,2024-06-20,38
AZCAPOTZALCO,2024-06-21,38
AZCAPOTZALCO,2024-06-22,38
AZCAPOTZALCO,2024-06-23,39
AZCAPOTZALCO,2024-06-24,39
AZCAPOTZALCO,2024-06-25,39
AZCAPOTZALCO,2024-06-26,39
AZCAPOTZALCO,2024-06-27,39
AZCAPOTZALCO,2024-06-28,39
IZTACALCO,2024-01-01,24
IZTACALCO,2024-01-02,23
IZTACALCO,2024-01-03,23
IZTACALCO,2024-01-04,23
IZTACALCO,2024-01-05,23
IZTACALCO,2024-01-06,23
IZTACALCO,2024-01-07,23
IZTACALCO,2024-01-08,23
IZTACALCO,2024-01-09,23
IZTACALCO,2024-01-10,23
IZTACALCO,2024-01-11,23
IZTACALCO,2024-01-12,23
IZTACALCO,2024-01-13,23
IZTACALCO,2024-01-14,23
IZTACALCO,2024-01-15,23
IZTACALCO,2024-01-16,23
IZTACALCO,2024-01-17,23
IZTACALCO,2024-01-18,23
IZTACALCO,2024-01-19,23
IZTACALCO,2024-01-20,23
IZTACALCO,2024-01-21,23
IZTACALCO,2024-01-22,23
IZTACALCO,2024-01-23,23
IZTACALCO,2024-01-24,23
IZTACALCO,2024-01-25,23
IZTACALCO,2024-01-26,23
IZTACALCO,2024-01-27,23
IZTACALCO,2024-01-28,23
IZTACALCO,2024-01-29,23
IZTACALCO,2024-01-30,23
IZTACALCO,2024-01-31,23
IZTACALCO,2024-02-01,23
IZTACALCO,2024-02-02,23
IZTACALCO,2024-02-03,23
IZTACALCO,2024-02-04,23
IZTACALCO,2024-02-05,23
IZTACALCO,2024-02-06,23
IZTACALCO,2024-02-07,23
IZTACALCO,2024-02-08,23
IZTACALCO,2024-02-09,23
IZTACALCO,2024-02-10,23
IZTACALCO,2024-02-11,23
IZTACALCO,2024-02-12,23
IZTACALCO,2024-02-13,23
IZTACALCO,2024-02-14,23
IZTACALCO,2024-02-15,23
IZTACALCO,2024-02-16,23
IZTACALCO,2024-02-17,23
IZTACALCO,2024-02-18,23
IZTACALCO,2024-02-19,23
IZTACALCO,2024-02-20,23
IZTACALCO,2024-02-21,24
IZTACALCO,2024-02-22,24
IZTACALCO,2024-02-23,24
IZTACALCO,2024-02-24,24
IZTACALCO,2024-02-25,24
IZTACALCO,2024-02-26,24
IZTACALCO,2024-02-27,24
IZTACALCO,2024-02-28,24
IZTACALCO,2024-02-29,24
IZTACALCO,2024-03-01,24
IZTACALCO,2024-03-02,24
IZTACALCO,2024-03-03,24
IZTACALCO,2024-03-04,24
IZTACALCO,2024-03-05,24
IZTACALCO,2024-03-06,24
IZTACALCO,2024-03-07,24
IZTACALCO,2024-03-08,24
IZTACALCO,2024-03-09,24
IZTACALCO,2024-03-10,24
IZTACALCO,2024-03-11,24
IZTACALCO,2024-03-12,24
IZTACALCO,2024-03-13,24
IZTACALCO,2024-03-14,24
IZTACALCO,2024-03-15,24
IZTACALCO,2024-03-16,24
IZTACALCO,2024-03-17,24
IZTACALCO,2024-03-18,24
IZTACALCO,2024-03-19,24
IZTACALCO,2024-03-20,24
IZTACALCO,2024-03-21,24
IZTACALCO,2024-03-22,24
IZTACALCO,2024-03-23,24
IZTACALCO,2024-03-24,24
IZTACALCO,2024-03-25,24
IZTACALCO,2024-03-26,24
IZTACALCO,2024-03-27,24
IZTACALCO,2024-03-28,24
IZTACALCO,2024-03-29,24
IZTACALCO,2024-03-30,24
IZTACALCO,2024-03-31,24
IZTACALCO,2024-04-01,24
IZTACALCO,2024-04-02,24
IZTACALCO,2024-04-03,24
IZTACALCO,2024-04-04,24
IZTACALCO,2024-04-05,24
IZTACALCO,2024-04-06,24
IZTACALCO,2024-04-07,24
IZTACALCO,2024-04-08,24
IZTACALCO,2024-04-09,24
IZTACALCO,2024-04-10,24
IZTACALCO,2024-04-11,24
IZTACALCO,2024-04-12,24
IZTACALCO,2024-04-13,24
IZTACALCO,2024-04-14,24
IZTACALCO,2024-04-15,24
IZTACALCO,2024-04-16,24
IZTACALCO,2024-04-17,24
IZTACALCO,2024-04-18,24
IZTACALCO,2024-04-19,24
IZTACALCO,2024-04-20,24
IZTACALCO,2024-04-21,24
IZTACALCO,2024-04-22,24
IZTACALCO,2024-04-23,24
IZTACALCO,2024-04-24,24
IZTACALCO,2024-04-25,24
IZTACALCO,2024-04-26,24
IZTACALCO,2024-04-27,24
IZTACALCO,2024-04-28,24
IZTACALCO,2024-04-29,24
IZTACALCO,2024-04-30,24
IZTACALCO,2024-05-01,24
IZTACALCO,2024-05-02,24
IZTACALCO,2024-05-03,24
IZTACALCO,2024-05-04,24
IZTACALCO,2024-05-05,24
IZTACALCO,2024-05-06,24
IZTACALCO,2024-05-07,24
IZTACALCO,2024-05-08,24
IZTACALCO,2024-05-09,24
IZTACALCO,2024-05-10,24
IZTACALCO,2024-05-11,24
IZTACALCO,2024-05-12,24
IZTACALCO,2024-05-13,24
IZTACALCO,2024-05-14,24
IZTACALCO,2024-05-15,24
IZTACALCO,2024-05-16,24
IZTACALCO,2024-05-17,24
IZTACALCO,2024-05-18,24
IZTACALCO,2024-05-19,24
IZTACALCO,2024-05-20,24
IZTACALCO,2024-05-21,24
IZTACALCO,2024-05-22,24
IZTACALCO,2024-05-23,24
IZTACALCO,2024-05-24,24
IZTACALCO,2024-05-25,24
IZTACALCO,2024-05-26,24
IZTACALCO,2024-05-27,24
IZTACALCO,2024-05-28,24
IZTACALCO,2024-05-29,24
IZTACALCO,2024-05-30,24
IZTACALCO,2024-05-31,24
IZTACALCO,2024-06-01,24
IZTACALCO,2024-06-02,24
IZTACALCO,2024-06-03,24
IZTACALCO,2024-06-04,24
IZTACALCO,2024-06-05,24
IZTACALCO,2024-06-06,24
IZTACALCO,2024-06-07,24
IZTACALCO,2024-06-08,24
IZTACALCO,2024-06-09,24
IZTACALCO,2024-06-10,24
IZTACALCO,2024-06-11,24
IZTACALCO,2024-06-12,24
IZTACALCO,2024-06-13,24
IZTACALCO,2024-06-14,24
IZTACALCO,2024-06-15,24
IZTACALCO,2024-06-16,24
IZTACALCO,2024-06-17,24
IZTACALCO,2024-06-18,24
IZTACALCO,2024-06-19,24
IZTACALCO,2024-06-20,24
IZTACALCO,2024-06-21,24
IZTACALCO,2024-06-22,24
IZTACALCO,2024-06-23,24
IZTACALCO,2024-06-24,24
IZTACALCO,2024-06-25,24
IZTACALCO,2024-06-26,24
IZTACALCO,2024-06-27,24
IZTACALCO,2024-06-28,24
CUAJIMALPA DE MORELOS,2024-01-01,9
CUAJIMALPA DE MORELOS,2024-01-02,9
CUAJIMALPA DE MORELOS,2024-01-03,9
CUAJIMALPA DE MORELOS,2024-01-04,9
CUAJIMALPA DE MORELOS,2024-01-05,9
CUAJIMALPA DE MORELOS,2024-01-06,9
CUAJIMALPA DE MORELOS,2024-01-07,9
CUAJIMALPA DE MORELOS,2024-01-08,9
CUAJIMALPA DE MORELOS,2024-01-09,9
CUAJIMALPA DE MORELOS,2024-01-10,9
CUAJIMALPA DE MORELOS,2024-01-11,9
CUAJIMALPA DE MORELOS,2024-01-12,9
CUAJIMALPA DE MORELOS,2024-01-13,9
CUAJIMALPA DE MORELOS,2024-01-14,9
CUAJIMALPA DE MORELOS,2024-01-15,9
CUAJIMALPA DE MORELOS,2024-01-16,9
CUAJIMALPA DE MORELOS,2024-01-17,8
CUAJIMALPA DE MORELOS,2024-01-18,8
CUAJIMALPA DE MORELOS,2024-01-19,8
CUAJIMALPA DE MORELOS,2024-01-20,8
CUAJIMALPA DE MORELOS,2024-01-21,8
CUAJIMALPA DE MORELOS,2024-01-22,8
CUAJIMALPA DE MORELOS,2024-01-23,8
CUAJIMALPA DE MORELOS,2024-01-24,8
CUAJIMALPA DE MORELOS,2024-01-25,8
CUAJIMALPA DE MORELOS,2024-01-26,8
CUAJIMALPA DE MORELOS,2024-01-27,8
CUAJIMALPA DE MORELOS,2024-01-28,8
CUAJIMALPA DE MORELOS,2024-01-29,8
CUAJIMALPA DE MORELOS,2024-01-30,8
CUAJIMALPA DE MORELOS,2024-01-31,9
CUAJIMALPA DE MORELOS,2024-02-01,9
CUAJIMALPA DE MORELOS,2024-02-02,9
CUAJIMALPA DE MORELOS,2024-02-03,8
CUAJIMALPA DE MORELOS,2024-02-04,8
CUAJIMALPA DE MORELOS,2024-02-05,8
CUAJIMALPA DE MORELOS,2024-02-06,8
CUAJIMALPA DE MORELOS,2024-02-07,8
CUAJIMALPA DE MORELOS,2024-02-08,8
CUAJIMALPA DE MORELOS,2024-02-09,8
CUAJIMALPA DE MORELOS,2024-02-10,8
CUAJIMALPA DE MORELOS,2024-02-11,8
CUAJIMALPA DE MORELOS,2024-02-12,8
CUAJIMALPA DE MORELOS,2024-02-13,8
CUAJIMALPA DE MORELOS,2024-02-14,8
CUAJIMALPA DE MORELOS,2024-02-15,8
CUAJIMALPA DE MORELOS,2024-02-16,8
CUAJIMALPA DE MORELOS,2024-02-17,8
CUAJIMALPA DE MORELOS,2024-02-18,8
CUAJIMALPA DE MORELOS,2024-02-19,8
CUAJIMALPA DE MORELOS,2024-02-20,8
CUAJIMALPA DE MORELOS,2024-02-21,8
CUAJIMALPA DE MORELOS,2024-02-22,8
CUAJIMALPA DE MORELOS,2024-02-23,8
CUAJIMALPA DE MORELOS,2024-02-24,8
CUAJIMALPA DE MORELOS,2024-02-25,8
CUAJIMALPA DE MORELOS,2024-02-26,8
CUAJIMALPA DE MORELOS,2024-02-27,8
CUAJIMALPA DE MORELOS,2024-02-28,8
CUAJIMALPA DE MORELOS,2024-02-29,8
CUAJIMALPA DE MORELOS,2024-03-01,8
CUAJIMALPA DE MORELOS,2024-03-02,8
CUAJIMALPA DE MORELOS,2024-03-03,8
CUAJIMALPA DE MORELOS,2024-03-04,8
CUAJIMALPA DE MORELOS,2024-03-05,8
CUAJIMALPA DE MORELOS,2024-03-06,8
CUAJIMALPA DE MORELOS,2024-03-07,8
CUAJIMALPA DE MORELOS,2024-03-08,8
CUAJIMALPA DE MORELOS,2024-03-09,8
CUAJIMALPA DE MORELOS,2024-03-10,8
CUAJIMALPA DE MORELOS,2024-03-11,8
CUAJIMALPA DE MORELOS,2024-03-12,8
CUAJIMALPA DE MORELOS,2024-03-13,8
CUAJIMALPA DE MORELOS,2024-03-14,8
CUAJIMALPA DE MORELOS,2024-03-15,8
CUAJIMALPA DE MORELOS,2024-03-16,8
CUAJIMALPA DE MORELOS,2024-03-17,8
CUAJIMALPA DE MORELOS,2024-03-18,8
CUAJIMALPA DE MORELOS,2024-03-19,8
CUAJIMALPA DE MORELOS,2024-03-20,8
CUAJIMALPA DE MORELOS,2024-03-21,8
CUAJIMALPA DE MORELOS,2024-03-22,8
CUAJIMALPA DE MORELOS,2024-03-23,8
CUAJIMALPA DE MORELOS,2024-03-24,8
CUAJIMALPA DE MORELOS,2024-03-25,8
CUAJIMALPA DE MORELOS,2024-03-26,8
CUAJIMALPA DE MORELOS,2024-03-27,8
CUAJIMALPA DE MORELOS,2024-03-28,8
CUAJIMALPA DE MORELOS,2024-03-29,8
CUAJIMALPA DE MORELOS,2024-03-30,8
CUAJIMALPA DE MORELOS,2024-03-31,8
CUAJIMALPA DE MORELOS,2024-04-01,8
CUAJIMALPA DE MORELOS,2024-04-02,8
CUAJIMALPA DE MORELOS,2024-04-03,8
CUAJIMALPA DE MORELOS,2024-04-04,8
CUAJIMALPA DE MORELOS,2024-04-05,8
CUAJIMALPA DE MORELOS,2024-04-06,8
CUAJIMALPA DE MORELOS,2024-04-07,8
CUAJIMALPA DE MORELOS,2024-04-08,8
CUAJIMALPA DE MORELOS,2024-04-09,8
CUAJIMALPA DE MORELOS,2024-04-10,8
CUAJIMALPA DE MORELOS,2024-04-11,8
CUAJIMALPA DE MORELOS,2024-04-12,8
CUAJIMALPA DE MORELOS,2024-04-13,8
CUAJIMALPA DE MORELOS,2024-04-14,8
CUAJIMALPA DE MORELOS,2024-04-15,8
CUAJIMALPA DE MORELOS,2024-04-16,8
CUAJIMALPA DE MORELOS,2024-04-17,8
CUAJIMALPA DE MORELOS,2024-04-18,8
CUAJIMALPA DE MORELOS,2024-04-19,8
CUAJIMALPA DE MORELOS,2024-04-20,8
CUAJIMALPA DE MORELOS,2024-04-21,8
CUAJIMALPA DE MORELOS,2024-04-22,8
CUAJIMALPA DE MORELOS,2024-04-23,8
CUAJIMALPA DE MORELOS,2024-04-24,8
CUAJIMALPA DE MORELOS,2024-04-25,8
CUAJIMALPA DE MORELOS,2024-04-26,8
CUAJIMALPA DE MORELOS,2024-04-27,8
CUAJIMALPA DE MORELOS,2024-04-28,8
CUAJIMALPA DE MORELOS,2024-04-29,8
CUAJIMALPA DE MORELOS,2024-04-30,8
CUAJIMALPA DE MORELOS,2024-05-01,8
CUAJIMALPA DE MORELOS,2024-05-02,8
CUAJIMALPA DE MORELOS,2024-05-03,8
CUAJIMALPA DE MORELOS,2024-05-04,8
CUAJIMALPA DE MORELOS,2024-05-05,8
CUAJIMALPA DE MORELOS,2024-05-06,8
CUAJIMALPA DE MORELOS,2024-05-07,8
CUAJIMALPA DE MORELOS,2024-05-08,8
CUAJIMALPA DE MORELOS,2024-05-09,8
CUAJIMALPA DE MORELOS,2024-05-10,8
CUAJIMALPA DE MORELOS,2024-05-11,8
CUAJIMALPA DE MORELOS,2024-05-12,8
CUAJIMALPA DE MORELOS,2024-05-13,8
CUAJIMALPA DE MORELOS,2024-05-14,8
CUAJIMALPA DE MORELOS,2024-05-15,8
CUAJIMALPA DE MORELOS,2024-05-16,8
CUAJIMALPA DE MORELOS,2024-05-17,8
CUAJIMALPA DE MORELOS,2024-05-18,8
CUAJIMALPA DE MORELOS,2024-05-19,8
CUAJIMALPA DE MORELOS,2024-05-20,8
CUAJIMALPA DE MORELOS,2024-05-21,8
CUAJIMALPA DE MORELOS,2024-05-22,8
CUAJIMALPA DE MORELOS,2024-05-23,8
CUAJIMALPA DE MORELOS,2024-05-24,8
CUAJIMALPA DE MORELOS,2024-05-25,8
CUAJIMALPA DE MORELOS,2024-05-26,8
CUAJIMALPA DE MORELOS,2024-05-27,8
CUAJIMALPA DE MORELOS,2024-05-28,8
CUAJIMALPA DE MORELOS,2024-05-29,8
CUAJIMALPA DE MORELOS,2024-05-30,8
CUAJIMALPA DE MORELOS,2024-05-31,8
CUAJIMALPA DE MORELOS,2024-06-01,8
CUAJIMALPA DE MORELOS,2024-06-02,8
CUAJIMALPA DE MORELOS,2024-06-03,8
CUAJIMALPA DE MORELOS,2024-06-04,8
CUAJIMALPA DE MORELOS,2024-06-05,8
CUAJIMALPA DE MORELOS,2024-06-06,8
CUAJIMALPA DE MORELOS,2024-06-07,8
CUAJIMALPA DE MORELOS,2024-06-08,8
CUAJIMALPA DE MORELOS,2024-06-09,8
CUAJIMALPA DE MORELOS,2024-06-10,8
CUAJIMALPA DE MORELOS,2024-06-11,8
CUAJIMALPA DE MORELOS,2024-06-12,8
CUAJIMALPA DE MORELOS,2024-06-13,8
CUAJIMALPA DE MORELOS,2024-06-14,8
CUAJIMALPA DE MORELOS,2024-06-15,8
CUAJIMALPA DE MORELOS,2024-06-16,8
CUAJIMALPA DE MORELOS,2024-06-17,8
CUAJIMALPA DE MORELOS,2024-06-18,8
CUAJIMALPA DE MORELOS,2024-06-19,8
CUAJIMALPA DE MORELOS,2024-06-20,8
CUAJIMALPA DE MORELOS,2024-06-21,8
CUAJIMALPA DE MORELOS,2024-06-22,8
CUAJIMALPA DE MORELOS,2024-06-23,8
CUAJIMALPA DE MORELOS,2024-06-24,8
CUAJIMALPA DE MORELOS,2024-06-25,8
CUAJIMALPA DE MORELOS,2024-06-26,8
CUAJIMALPA DE MORELOS,2024-06-27,8
CUAJIMALPA DE MORELOS,2024-06-28,8
LA MAGDALENA CONTRERAS,2024-01-01,12
LA MAGDALENA CONTRERAS,2024-01-02,12
LA MAGDALENA CONTRERAS,2024-01-03,11
LA MAGDALENA CONTRERAS,2024-01-04,12
LA MAGDALENA CONTRERAS,2024-01-05,12
LA MAGDALENA CONTRERAS,2024-01-06,12
LA MAGDALENA CONTRERAS,2024-01-07,12
LA MAGDALENA CONTRERAS,2024-01-08,12
LA MAGDALENA CONTRERAS,2024-01-09,12
LA MAGDALENA CONTRERAS,2024-01-10,12
LA MAGDALENA CONTRERAS,2024-01-11,12
LA MAGDALENA CONTRERAS,2024-01-12,12
LA MAGDALENA CONTRERAS,2024-01-13,12
LA MAGDALENA CONTRERAS,2024-01-14,12
LA MAGDALENA CONTRERAS,2024-01-15,12
LA MAGDALENA CONTRERAS,2024-01-16,12
LA MAGDALENA CONTRERAS,2024-01-17,12
LA MAGDALENA CONTRERAS,2024-01-18,12
LA MAGDALENA CONTRERAS,2024-01-19,12
LA MAGDALENA CONTRERAS,2024-01-20,13
LA MAGDALENA CONTRERAS,2024-01-21,13
LA MAGDALENA CONTRERAS,2024-01-22,13
LA MAGDALENA CONTRERAS,2024-01-23,13
LA MAGDALENA CONTRERAS,2024-01-24,13
LA MAGDALENA CONTRERAS,2024-01-25,13
LA MAGDALENA CONTRERAS,2024-01-26,13
LA MAGDALENA CONTRERAS,2024-01-27,13
LA MAGDALENA CONTRERAS,2024-01-28,13
LA MAGDALENA CONTRERAS,2024-01-29,13
LA MAGDALENA CONTRERAS,2024-01-30,13
LA MAGDALENA CONTRERAS,2024-01-31,13
LA MAGDALENA CONTRERAS,2024-02-01,13
LA MAGDALENA CONTRERAS,2024-02-02,13
LA MAGDALENA CONTRERAS,2024-02-03,13
LA MAGDALENA CONTRERAS,2024-02-04,13
LA MAGDALENA CONTRERAS,2024-02-05,13
LA MAGDALENA CONTRERAS,2024-02-06,13
LA MAGDALENA CONTRERAS,2024-02-07,13
LA MAGDALENA CONTRERAS,2024-02-08,13
LA MAGDALENA CONTRERAS,2024-02-09,13
LA MAGDALENA CONTRERAS,2024-02-10,13
LA MAGDALENA CONTRERAS,2024-02-11,13
LA MAGDALENA CONTRERAS,2024-02-12,13
LA MAGDALENA CONTRERAS,2024-02-13,13
LA MAGDALENA CONTRERAS,2024-02-14,13
LA MAGDALENA CONTRERAS,2024-02-15,13
LA MAGDALENA CONTRERAS,2024-02-16,13
LA MAGDALENA CONTRERAS,2024-02-17,13
LA MAGDALENA CONTRERAS,2024-02-18,13
LA MAGDALENA CONTRERAS,2024-02-19,13
LA MAGDALENA CONTRERAS,2024-02-20,13
LA MAGDALENA CONTRERAS,2024-02-21,13
LA MAGDALENA CONTRERAS,2024-02-22,13
LA MAGDALENA CONTRERAS,2024-02-23,13
LA MAGDALENA CONTRERAS,2024-02-24,13
LA MAGDALENA CONTRERAS,2024-02-25,13
LA MAGDALENA CONTRERAS,2024-02-26,13
LA MAGDALENA CONTRERAS,2024-02-27,13
LA MAGDALENA CONTRERAS,2024-02-28,13
LA MAGDALENA CONTRERAS,2024-02-29,13
LA MAGDALENA CONTRERAS,2024-03-01,13
LA MAGDALENA CONTRERAS,2024-03-02,13
LA MAGDALENA CONTRERAS,2024-03-03,13
LA MAGDALENA CONTRERAS,2024-03-04,13
LA MAGDALENA CONTRERAS,2024-03-05,13
LA MAGDALENA CONTRERAS,2024-03-06,13
LA MAGDALENA CONTRERAS,2024-03-07,13
LA MAGDALENA CONTRERAS,2024-03-08,13
LA MAGDALENA CONTRERAS,2024-03-09,13
LA MAGDALENA CONTRERAS,2024-03-10,13
LA MAGDALENA CONTRERAS,2024-03-11,13
LA MAGDALENA CONTRERAS,2024-03-12,13
LA MAGDALENA CONTRERAS,2024-03-13,13
LA MAGDALENA CONTRERAS,2024-03-14,13
LA MAGDALENA CONTRERAS,2024-03-15,13
LA MAGDALENA CONTRERAS,2024-03-16,13
LA MAGDALENA CONTRERAS,2024-03-17,13
LA MAGDALENA CONTRERAS,2024-03-18,13
LA MAGDALENA CONTRERAS,2024-03-19,13
LA MAGDALENA CONTRERAS,2024-03-20,13
LA MAGDALENA CONTRERAS,2024-03-21,13
LA MAGDALENA CONTRERAS,2024-03-22,13
LA MAGDALENA CONTRERAS,2024-03-23,13
LA MAGDALENA CONTRERAS,2024-03-24,13
LA MAGDALENA CONTRERAS,2024-03-25,13
LA MAGDALENA CONTRERAS,2024-03-26,13
LA MAGDALENA CONTRERAS,2024-03-27,13
LA MAGDALENA CONTRERAS,2024-03-28,13
LA MAGDALENA CONTRERAS,2024-03-29,13
LA MAGDALENA CONTRERAS,2024-03-30,13
LA MAGDALENA CONTRERAS,2024-03-31,13
LA MAGDALENA CONTRERAS,2024-04-01,13
LA MAGDALENA CONTRERAS,2024-04-02,13
LA MAGDALENA CONTRERAS,2024-04-03,13
LA MAGDALENA CONTRERAS,2024-04-04,13
LA MAGDALENA CONTRERAS,2024-04-05,13
LA MAGDALENA CONTRERAS,2024-04-06,13
LA MAGDALENA CONTRERAS,2024-04-07,13
LA MAGDALENA CONTRERAS,2024-04-08,13
LA MAGDALENA CONTRERAS,2024-04-09,13
LA MAGDALENA CONTRERAS,2024-04-10,13
LA MAGDALENA CONTRERAS,2024-04-11,13
LA MAGDALENA CONTRERAS,2024-04-12,13
LA MAGDALENA CONTRERAS,2024-04-13,13
LA MAGDALENA CONTRERAS,2024-04-14,13
LA MAGDALENA CONTRERAS,2024-04-15,13
LA MAGDALENA CONTRERAS,2024-04-16,13
LA MAGDALENA CONTRERAS,2024-04-17,14
LA MAGDALENA CONTRERAS,2024-04-18,14
LA MAGDALENA CONTRERAS,2024-04-19,14
LA MAGDALENA CONTRERAS,2024-04-20,14
LA MAGDALENA CONTRERAS,2024-04-21,14
LA MAGDALENA CONTRERAS,2024-04-22,14
LA MAGDALENA CONTRERAS,2024-04-23,14
LA MAGDALENA CONTRERAS,2024-04-24,14
LA MAGDALENA CONTRERAS,2024-04-25,14
LA MAGDALENA CONTRERAS,2024-04-26,14
LA MAGDALENA CONTRERAS,2024-04-27,14
LA MAGDALENA CONTRERAS,2024-04-28,14
LA MAGDALENA CONTRERAS,2024-04-29,14
LA MAGDALENA CONTRERAS,2024-04-30,14
LA MAGDALENA CONTRERAS,2024-05-01,14
LA MAGDALENA CONTRERAS,2024-05-02,14
LA MAGDALENA CONTRERAS,2024-05-03,14
LA MAGDALENA CONTRERAS,2024-05-04,14
LA MAGDALENA CONTRERAS,2024-05-05,14
LA MAGDALENA CONTRERAS,2024-05-06,14
LA MAGDALENA CONTRERAS,2024-05-07,14
LA MAGDALENA CONTRERAS,2024-05-08,14
LA MAGDALENA CONTRERAS,2024-05-09,14
LA MAGDALENA CONTRERAS,2024-05-10,14
LA MAGDALENA CONTRERAS,2024-05-11,14
LA MAGDALENA CONTRERAS,2024-05-12,14
LA MAGDALENA CONTRERAS,2024-05-13,14
LA MAGDALENA CONTRERAS,2024-05-14,14
LA MAGDALENA CONTRERAS,2024-05-15,14
LA MAGDALENA CONTRERAS,2024-05-16,14
LA MAGDALENA CONTRERAS,2024-05-17,14
LA MAGDALENA CONTRERAS,2024-05-18,14
LA MAGDALENA CONTRERAS,2024-05-19,14
LA MAGDALENA CONTRERAS,2024-05-20,14
LA MAGDALENA CONTRERAS,2024-05-21,14
LA MAGDALENA CONTRERAS,2024-05-22,14
LA MAGDALENA CONTRERAS,2024-05-23,14
LA MAGDALENA CONTRERAS,2024-05-24,14
LA MAGDALENA CONTRERAS,2024-05-25,14
LA MAGDALENA CONTRERAS,2024-05-26,14
LA MAGDALENA CONTRERAS,2024-05-27,14
LA MAGDALENA CONTRERAS,2024-05-28,14
LA MAGDALENA CONTRERAS,2024-05-29,14
LA MAGDALENA CONTRERAS,2024-05-30,14
LA MAGDALENA CONTRERAS,2024-05-31,14
LA MAGDALENA CONTRERAS,2024-06-01,14
LA MAGDALENA CONTRERAS,2024-06-02,14
LA MAGDALENA CONTRERAS,2024-06-03,14
LA MAGDALENA CONTRERAS,2024-06-04,14
LA MAGDALENA CONTRERAS,2024-06-05,14
LA MAGDALENA CONTRERAS,2024-06-06,14
LA MAGDALENA CONTRERAS,2024-06-07,14
LA MAGDALENA CONTRERAS,2024-06-08,14
LA MAGDALENA CONTRERAS,2024-06-09,14
LA MAGDALENA CONTRERAS,2024-06-10,14
LA MAGDALENA CONTRERAS,2024-06-11,14
LA MAGDALENA CONTRERAS,2024-06-12,14
LA MAGDALENA CONTRERAS,2024-06-13,14
LA MAGDALENA CONTRERAS,2024-06-14,14
LA MAGDALENA CONTRERAS,2024-06-15,14
LA MAGDALENA CONTRERAS,2024-06-16,14
LA MAGDALENA CONTRERAS,2024-06-17,14
LA MAGDALENA CONTRERAS,2024-06-18,14
LA MAGDALENA CONTRERAS,2024-06-19,14
LA MAGDALENA CONTRERAS,2024-06-20,14
LA MAGDALENA CONTRERAS,2024-06-21,14
LA MAGDALENA CONTRERAS,2024-06-22,14
LA MAGDALENA CONTRERAS,2024-06-23,14
LA MAGDALENA CONTRERAS,2024-06-24,14
LA MAGDALENA CONTRERAS,2024-06-25,14
LA MAGDALENA CONTRERAS,2024-06-26,14
LA MAGDALENA CONTRERAS,2024-06-27,14
LA MAGDALENA CONTRERAS,2024-06-28,14
MILPA ALTA,2024-01-01,5
MILPA ALTA,2024-01-02,5
MILPA ALTA,2024-01-03,5
MILPA ALTA,2024-01-04,5
MILPA ALTA,2024-01-05,5
MILPA ALTA,2024-01-06,5
MILPA ALTA,2024-01-07,5
MILPA ALTA,2024-01-08,5
MILPA ALTA,2024-01-09,5
MILPA ALTA,2024-01-10,5
MILPA ALTA,2024-01-11,5
MILPA ALTA,2024-01-12,5
MILPA ALTA,2024-01-13,5
MILPA ALTA,2024-01-14,4
MILPA ALTA,2024-01-15,4
MILPA ALTA,2024-01-16,4
MILPA ALTA,2024-01-17,4
MILPA ALTA,2024-01-18,4
MILPA ALTA,2024-01-19,4
MILPA ALTA,2024-01-20,4
MILPA ALTA,2024-01-21,5
MILPA ALTA,2024-01-22,5
MILPA ALTA,2024-01-23,5
MILPA ALTA,2024-01-24,5
MILPA ALTA,2024-01-25,5
MILPA ALTA,2024-01-26,5
MILPA ALTA,2024-01-27,4
MILPA ALTA,2024-01-28,4
MILPA ALTA,2024-01-29,5
MILPA ALTA,2024-01-30,5
MILPA ALTA,2024-01-31,5
MILPA ALTA,2024-02-01,5
MILPA ALTA,2024-02-02,5
MILPA ALTA,2024-02-03,5
MILPA ALTA,2024-02-04,5
MILPA ALTA,2024-02-05,5
MILPA ALTA,2024-02-06,5
MILPA ALTA,2024-02-07,5
